1.62	14.82100212
1.625	14.84862799
1.63	14.8956765
1.635	14.94712102
1.64	14.99170484
1.645	15.02392461
1.65	15.08179888
1.655	15.1223348
1.66	15.17582154
1.665	15.23233469
1.67	15.2773787
1.675	15.34740513
1.68	15.38951869
1.685	15.4724516
1.69	15.49621661
1.695	15.53351552
1.7	15.55632073
